id,message
كلم #311* ببلاش ومتنساش 300 الف جنيه"
570983,"مبروك كسبت10جنيه علي محفظة فودافون كاش كلم#105* و اشحن بيها رصيدك قبل 29-04-2020. لو مش مشترك افتح محفظة دلوقتي من مكانك ببطاقتك من خلال #9*. للخروج من العرض #0*105*."
570985,"عفوا لا يوجد لديك رصيد كافي لتجديد باقة فليكس"
570987,"تم تفعيل عرض باقة النت SuperPass 200 جنيه الشهرية. الأن تستمتع ب36000 سوبر ميجا ب100 جنيه كل شهر لمدة 1 شهر . لمتابعة استهلاكك زور http://vf.eg/internet"
570989,"سلفني شكرا هتحولك 32ج اطلب #3* بجنيه للمرة. كلم #1* لهدايا كارت العزوة"
570991,"عفوا لا يوجد لديك رصيد كافي لتجديد باقة فليكس"
570993,"جالك 18 شحنة هدية ب36 جنيه!
 شحنه ليك يعني 180 وحدة وكمان واتساب لمدة 24 ساعة!
وشحنات لفريقك وكمان تقدر تبعت 14 شحنة لعزوتك

 لهديتك كلم #1* ب1 جنية

وخلي عزوتك يشحنوا كود الشحن 1489345218287 من #كود الشحن*858*
عشان الكارت يلف مصر كلها و نفضل قريبين
#كارت_العزوة"
570995,"تم شحن 25ج و رصيدك 100.51ج. مع عرض فودافون و كادبوري اشحن وممكن تكسب كادبوري"
570997,"جالك 18 شحنة هدية ب27 جنيه!
 شحنه ليك يعني 135 وحدة وكمان واتساب لمدة 24 ساعة!
وشحنات لفريقك وكمان تقدر تبعت 14 شحنة لعزوتك

 لهديتك كلم #1* ب1 جنية

وخلي عزوتك يشحنوا كود الشحن 6026009776826 من #كود الشحن*858*
عشان الكارت يلف مصر كلها و نفضل قريبين
#كارت_العزوة"
570999,"تم شحن 19ج و رصيدك 75.51ج. مع عرض فودافون و كادبوري اشحن وممكن تكسب كادبوري"
571001,"يرجى التأكد من وجود رصيد كافى اليوم قبل منتصف الليل لتجديد عرض النت لباقة Super Pass بـ100ج بدل 200ج لمدة 1 شهر و ترحيل الميجابايتس المتبقية للشهر القادم عبر زيارةhttp://vf.eg/mi. اشحن وكلم #6* وممكن تكسب شيبسي!"
571003,"جالك 18 شحنة هدية ب10 جنيه!
 شحنه ليك يعني 50 وحدة وكمان واتساب لمدة 24 ساعة!
وشحنات لفريقك وكمان تقدر تبعت 14 شحنة لعزوتك

 لهديتك كلم #1* ب1 جنية

وخلي عزوتك يشحنوا كود الشحن 2996598839808 من #كود الشحن*858*
عشان الكارت يلف مصر كلها و نفضل قريبين
#كارت_العزوة"
571005,"شحنت باقة المارد 10 و معاك 450 دقيقة لكل الشبكات صالحة لمدة 7 أيام ب7ج.
دقيقة الشبكات الأخري ب5 دقايق من الباقة
كلم #87*  لتحويل المتبقي من باقتك الي فليكسات في اي وقت
تابع استهلاكك من #7*60*"
571007,"تم شحن 7ج و رصيدك 63.51ج. مع عرض فودافون و كادبوري اشحن وممكن تكسب كادبوري"
571009,"فرصة تكسب10000جنيه كل يوم 5000جنيه ليك و5000جنيه لعزوتك،
 استمتع بـ1400 فليكس بدل1100 لو جددت باقتك وفليكساتك هتترحل معاك
 و ليك 30 فرصة في سحب ال10000جنيه اطلب
 *365*3# 
حتي لو معاكش رصيد قبل 26/04"
571011,"اشحن #كارت_العزوة من انا فودافون وهيجيلك اكتر من 50 شحنة هدية و واتساب ببلاش ليك ولعزوتك
اشحن من http://vf.eg/KartEl3ezwa
رمضان كريم!"
571013,"تم تجديد الإشتراك في خدمة معرفة الرصيد بعد كل مكالمة ب1 ج في الشهر.  للتحكم في الخدمة اطلب
*010#"
571015,"عميلنا العزيز تم خصم 51 قرش ضريبة الدمغة"
571017,"متبقي 31 فليكس من عرض الفليكسات."
571019,"لم يتم تجديد باقة فليكس بس فليكساتك اللي باقيه من الباقة اللي فاتت لسه مراحتش عليك جدد باقة فليكس النهارده قبل منتصف الليل واستمتع بيهم. اشحن ب 30 وكلم #225*. 
اشحن وكلم #6* وممكن تكسب كادبوري!"
571021,"يرجى التأكد من وجود رصيد كافى غدا قبل منتصف الليل لتجديد عرض النت لباقة Super Pass بـ100ج بدل 200ج لمدة 1 شهر و ترحيل الميجابايتس المتبقية للشهر القادم عبر زيارةhttp://vf.eg/mi. اشحن وكلم #6* وممكن تكسب شيبسي!"
571023,"متبقي 61 فليكس من عرض الفليكسات."
571025,"علشانك أنت بس،
استمتع بـ1400 فليكس بدل1100 لو جددت باقتك دلوقتى وفليكساتك هتترحل معاك.للاشتراك اطلب
 *365*1# 
حتي لو معاكش رصيد قبل نهاية 25/04"
571027,"ضعف باقة النت مع باقةSuperPass سوشيال،  
1500 سوبر ميجا زائد 1500سوبر ميجا إضافية بـ15جنيه بس لشهرين   
الميجا سوشيال ب1 سوبرميجا و باقى المواقع ب2 ! كلّم  
*212#  
الآن للتفعيل.العرض سارى ل28/04"
571029,"يرجي التأكد من وجود 30 ج رصيد اليوم لتجديد الباقة تلقائيا و فى حالة عدم تجديد الباقة 
سوف يتم محاسبتك بـ19ق للدقيقة، الرسالة والمجابايت.
اشحن وكلم #6* وممكن تكسب كادبوري!"
571031,"متبقي 96 فليكس من عرض الفليكسات."
571033,"أنت الان تستمتع ب100 فليكس لمدة ثلاثة ايام. لمزيد من عروض 365 اطلب #365*
اكسب 400MB ببلاش من هنا http://vf.eg/8"
571035,"سلفني شكرا هتحولك 12ج اطلب #3* بجنيه للمرة. فعل محفظة فودافون كاش من #9* واعمل كل معاملاتك المالية من البيت"
571037,"عفواً، رصيدك الحالى غير كافي يرجى الشحن بـ3.5 جنيه. ثم إعادة المحاولة مرة اخرى"
571039,"عروض 365 مبتخلصش، استمتع بـ250 فليكس ب5 جنيه لمدة ثلاثة ايام . للاشتراك اطلب
*365*6#
 قبل نهاية 23/04"
571041,"عروض 365 مبتخلصش، استمتع بـ180 فليكس ب3.5 جنيه لمدة خمسة ايام . للاشتراك اطلب
*365*5#
 قبل نهاية 23/04"
571043,"عروض 365 مبتخلصش، استمتع بـ100 فليكس ب2 جنيه لمدة ثلاثة ايام . للاشتراك اطلب
*365*4#
 قبل نهاية 23/04"
571045,"عروض 365 مبتخلصش، استمتع بـ50 فليكس ب1 جنيه لمدة 24 ساعة . للاشتراك اطلب
*365*3#
 قبل نهاية 23/04"
571047,"علشانك أنت بس،
استمتع بـ1400 فليكس بدل1100 لو جددت باقتك دلوقتى وفليكساتك هتترحل معاك.للاشتراك اطلب
 *365*1# 
حتي لو معاكش رصيد قبل نهاية 25/04"
571049,"علشانك أنت بس،
حول على فليكس35 ب30 جنيه بدل 35 لمدة شهر و استمتع بـ1400 فليكس اطلب
*365*2#
قبل نهاية 25/04 و أشحن عشان تحول"
571051,"تم تحويل 4 ج رصيد تقدر  تستخدمه زي ما إنت عايز. لاستقبال 4 جنيه اضافية اطلب #3*. اجمالي المبلغ المستلف 4 جنيه."
571053,"تم شحن 28ج و رصيدك 61.38ج. مع عرض فودافون و كادبوري اشحن وممكن تكسب كادبوري"
571055,"اقوى خصومات النت مع باقةSuperPass سوشيال،  
2800 سوبر ميجا بـ13جنيه بدل 25 لمدة شهرين   
الميجا سوشيال ب1 سوبرميجا و باقى المواقع ب2 سوبرميجا! كلّم  
*211# 
العرض سارى الى 27/04"
571057,"لفترة محدودة 20 بالمئة خصم لما تجدد باقتك من فودافون كاش. اطلب #28*9* للتجديد دلوقتى.
ولتجديد الباقة تلقائيا يرجي التأكد من وجود 30 ج رصيد قبل 
2020/04/24"
571059,"تم شحن 7ج و رصيدك 34.08ج. مع عرض فودافون و كادبوري اشحن وممكن تكسب كادبوري"
571061,"ليك 450دقيقة لمدة 7أيام اشحن و هتكسب أنت وفريق010
#بالحب_اتجمعنا"
571063,"تم شحن 7ج رصيدك  اصبح  34.64ج."
571065,"ليك 450دقيقة لمدة 7أيام اشحن و هتكسب أنت وفريق010
#بالحب_اتجمعنا"
571067,"تم شحن 35ج و رصيدك 35.20ج. مع عرض فودافون و كادبوري اشحن وممكن تكسب كادبوري"
571069,"تم شحن 3.50ج رصيدك  اصبح  0.20ج."
571071,"مبروك كسبت10جنيه علي محفظة فودافون كاش كلم#105* و اشحن بيها رصيدك قبل 23-04-2020. لو مش مشترك افتح محفظة دلوقتي من مكانك ببطاقتك من خلال #9*. للخروج من العرض #0*105*."
571073,"علشانك أنت بس،
استمتع بـ1400 فليكس بدل1100 لو جددت باقتك دلوقتى وفليكساتك هتترحل معاك.للاشتراك اطلب
 *365*1# 
حتي لو معاكش رصيد قبل نهاية 22/04"
571075,"لفترة محدودة 20 بالمئة خصم لما تجدد باقتك من فودافون كاش. اطلب #28*9* للتجديد دلوقتى.
ولتجديد الباقة تلقائيا يرجي التأكد من وجود 30 ج رصيد قبل 
2020/04/24"
571077,"جالك ١٠دقائق هديةفوريةببلاش من فودافون
اطلب#98*ببلاش  
 *مبروك عليك*
 كسبت١٠دقائق هدية
*فرصة تكسب دورفي فيلم"التهويدة"مع حلم الشهرة٢*
 ٣أيام ببلاش بعدكده٢جنيه لليوم!اطلب#98*ببلاش!"
571079,"جالك ١٠دقائق هديةفوريةببلاش من فودافون
اطلب#98*ببلاش  
 *مبروك عليك*
 كسبت١٠دقائق هدية
*فرصة تكسب دورفي فيلم"التهويدة"مع حلم الشهرة٢*
 ٣أيام ببلاش بعدكده٢جنيه لليوم!اطلب#98*ببلاش!"
571081,"لسه ممكن تتفرج على حفلة كايروكي https://m.youtube.com/watch?v=fhwK669fAq4. كلم#1*00* و إشترك في Plus YouTube وليك حتي2000 ميجا ب 5جنيه"
571083,"ليك 450دقيقة لمدة 7أيام اشحن و هتكسب أنت وفريق010
#بالحب_اتجمعنا"
571085,"تم شحن 7ج رصيدك  اصبح  0.34ج."
571087,"علشانك أنت بس،
استمتع بـ1400 فليكس بدل1100 لو جددت باقتك دلوقتى وفليكساتك هتترحل معاك.للاشتراك اطلب
 *365*3# 
حتي لو معاكش رصيد قبل نهاية 20/04"
571089,"استهلكت 100بالمئه من فليكساتك. للتجديد وتحويل الفليكسات المتبقية كلم
*225#
أو استمتع ب 20بالمئة زيادة من 
http://vf.eg/offers"
571091,"تم استهلاك 80٪ من باقة فليكس لشراء باقة جديدة وترحيل فليكساتك للباقة الجديدة كلم #225* او جدد بخصم 20٪ من محفظة فودافون كاش من #28*9*"
571093,"ليك 36 وحدة تكلم بيهم ارقام فودافون وتدخل على النت لمدة 6 ساعات ببلاش
لهديتك كلم #10* أو ادخل على http://vf.eg/Team010 
علشان 1 من اللى فى فريقك كلمك الاسبوع اللى فات 36 دقيقة!
زود حبايبك فى فريقك من #2*10* علشان يجيلك هدية اكبر الجمعة اللي جاية!
#الجمعة_مع_فريق010"
571095,"رمضان كريم!
رقمك جاله هدايا كتير من فودافون!
كلم #68*ببلاش حالا
>ليك 20 وحده دقائق و انترنت مجانا لمرة واحدة
> فرصة تكسب 25 الف جنيه اسبوعيا
>وجائزه كبرى 250,000 جنيه كاش
واستمتع بحلقات د/مبروك عطيه مع خدمة دين وحياة
3 ايام ببلاش بعدين جنيه لليوم،كلم #68*ببلاش"
571097,"علشانك أنت بس،
حول على فليكس35 ب30 جنيه بدل 35 لمدة شهر و استمتع بـ1400 فليكس اطلب
*365*2#
قبل نهاية 18/04 و أشحن عشان تحول"
571099,"مبروك!
هيجيلك 20 وحدة نت ومكالمات لفودافون لآخر اليوم!
اطلب #50* ببلاش واشترك في خدمة "ملك الإفيهات"!
كمان ليك فرصة تنافس على 100,000 جنيه جايزة شهرية وعربية "بي إم دبليو" جايزة كبرى!!
3 أيام ببلاش، بعدها التكلفة 2 جنيه في اليوم."
571101,"ليك 300 فليكس لنهاية الباقة ببلاش ومن الباقة الجاية ليك 1400 فليكس ب35 جنيه 
اطلب
*365*1#
قبل نهاية الباقة"
571103,"سلفني شكرا هتحولك 32ج اطلب #3* بجنيه للمرة. كلم #00* لPlus YouTube ب5ج بس"
571105,"مبروك كسبت 100 ميجا هديه ببلاش من فودافون صالحه لمده يومين!كلّم 
*211#  
الآن للتفعيل 
العرض ساري حتي يوم 18/04"
571107,"بنفكرك انك كسبت 10 أضعاف الشحنه يعنى 140 وحده تستخدمهم دقائق ورسائل لفودافون و ميجابايتس لمده 24 ساعة وكمان 1 كادبورى! اطلب #6* ب1ج قبل 14-04 و استمتع بهديتك 
#خليك_في_البيت_واحنا_نقربلك_البعيد"
571109,"يرجى العلم أنه في حالة شحن كارت المارد 10ج للمرة الثالثة في خلال 7 أيام، سيتم انتهاء القيمة المتبقية من اول كارتين تم شحنهم من قبل"
571111,"شحنت باقة المارد 10 و معاك 450 دقيقة لكل الشبكات صالحة لمدة 7 أيام ب7ج.
دقيقة الشبكات الأخري ب5 دقايق من الباقة
كلم #87*  لتحويل المتبقي من باقتك الي فليكسات في اي وقت
تابع استهلاكك من #7*60*"
571113,"علشانك أنت بس،
استمتع بـ1400 فليكس بدل1100 لو جددت باقتك دلوقتى وفليكساتك هتترحل معاك.للاشتراك اطلب
 *365*2# 
حتي لو معاكش رصيد قبل نهاية 14/04"
571115,"مبروك كسبت 10 أضعاف الشحنه يعنى 140 وحده تستخدمهم دقائق و رسائل لفودافون و ميجابايتس لمدة 24 ساعة وكمان 1 كادبورى! اطلب #6* ب1ج قبل 14-04 و استمتع بهديتك 
#خليك_في_البيت_واحنا_نقربلك_البعيد"
571117,"تم شحن 10ج و رصيدك 10ج. مع عرض فودافون و كادبوري اشحن وممكن تكسب كادبوري"
571119,"ليك 300 فليكس لنهاية الباقة ببلاش ومن الباقة الجاية ليك 1400 فليكس ب35 جنيه 
اطلب
*365*1#
قبل نهاية الباقة"
571121,"ليك 16 وحدة تكلم بيهم ارقام فودافون وتدخل على النت لمدة 6 ساعات ببلاش
لهديتك كلم #10* أو ادخل على http://vf.eg/Team010 
علشان 1 من اللى فى فريقك كلمك الاسبوع اللى فات 16 دقيقة!
زود حبايبك فى فريقك من #2*10* علشان يجيلك هدية اكبر الجمعة اللي جاية!
#الجمعة_مع_فريق010"
571123,"بنفكرك انك كسبت 10 جنيه فلوس من فودافون كاش تستخدمها في شحن رصيدك. كلم #105* قبل 11-04-2020 واستمتع بهديتك. للمزيد كلم 7000 ببلاش #كيّش_بدوسة"
571125,"مبروك كسبت 10جنيه علي محفظة فودافون كاش تستخدمهم في شحن رصيدك. كلم#105* قبل 11-04-2020 للاستمتاع بالهدية. للخروج من العرض اطلب #0*105*. عشان تعرف أكتر كلم 7000 ببلاش  #كّيش_بدوسة"
571127,"بنفكرك انك كسبت 10 أضعاف الشحنه يعنى 100 وحده تستخدمهم دقائق ورسائل لفودافون و ميجابايتس لمده 24 ساعة وكمان 1 كادبورى! اطلب #6* ب1ج قبل 09-04 و استمتع بهديتك 
#خليك_في_البيت_واحنا_نقربلك_البعيد"
571129,"ادخل على http://vf.eg/Team010 وزود حبايبك في فريقك عشان كل الدقايق اللي هيكلموك بيها ترجعلك هدية كل جمعة!
#الجمعة_مع_فريق010"
571131,"#خليك_فى_البيت
كلم#1* وابعت رسالة توعية مجانا لحبايبك
و فودافون هتتبرع ب1 جنيه لدعم جهود وزارة الصحة على كل واحد توصله الرسالة"
571133,"ليك 300 فليكس لنهاية الباقة ببلاش ومن الباقة الجاية ليك 1400 فليكس ب35 جنيه 
اطلب
*365*1#
قبل نهاية الباقة"
571135,"ضعف باقة النت مع باقةSuperPass سوشيال، 
500 سوبر ميجا زائد 500سوبر ميجا إضافية بـ7جنيه بس لشهرين  
الميجا سوشيال ب1 سوبرميجا و باقى المواقع ب2 ! كلّم 
*212# 
الآن للتفعيل.العرض سارى ل11/04"
571137,"مبروك كسبت 10 أضعاف الشحنه يعنى 100 وحده تستخدمهم دقائق و رسائل لفودافون و ميجابايتس لمدة 24 ساعة وكمان 1 كادبورى! اطلب #6* ب1ج قبل 09-04 و استمتع بهديتك 
#خليك_في_البيت_واحنا_نقربلك_البعيد"
571139,"تم شحن 7ج رصيدك  اصبح  0ج."
571141,"ليك 450دقيقة لمدة 7أيام اشحن و هتكسب أنت وفريق010
#بالحب_اتجمعنا"
571143,"اقوى خصومات النت مع باقةSuperPass سوشيال، 
500 سوبر ميجا بـ4جنيه بس بدل 7 لمدة شهرين  
الميجا سوشيال ب1 سوبرميجا و باقى المواقع ب2 سوبرميجا! كلّم 
*211# 
الآن للتفعيل.العرض سارى الى 10/04"
571145,"برافو! أنت حصلت على "١٠ دقائق لكل أرقام فودافون" من فودافون وفرصة تكسب ١٠٠,٠٠٠ جنيه كاش!

اطلب #١٥* للاشتراك في "جاوب واكسب" وجاوب على الأسئلة! ٧ أيام مجانية و بعد كدا ٣ جنيه لليوم. للخروج، ابعت "إلغاء" إلى ١٧١٧ مجانا."
571147,"مع نظام ريّح بالك كله ب14 قرش، ڤودافون وحدت لك الأسعار كلها و بدون أي شروط يعني تتكلم بأرخص سعر دقيقة 14قرش لأي حد في مصر، تبعت رسايل ب14قرش، سعر الميجابايت ب14قرش، و كمان تكلفة خدمات تانية كتير. الكول تون و منع المعاكسات ب14قرش في اليوم و تكلفة تحويل الرصيد ب14قرش ثابتة في المرة. للتحويل كلم #880*"
571149,"مع نظام ريّح بالك كله ب14 قرش، ڤودافون وحدت لك الأسعار كلها و بدون أي شروط يعني تتكلم بأرخص سعر دقيقة 14قرش لأي حد في مصر، تبعت رسايل ب14قرش، سعر الميجابايت ب14قرش، و كمان تكلفة خدمات تانية كتير. الكول تون و منع المعاكسات ب14قرش في اليوم و تكلفة تحويل الرصيد ب14قرش ثابتة في المرة. للتحويل كلم #880*"
571151,"ليك 1000ميجا علىTikTok معVodafone Plus بـ5جنيه في الشهر
وهتجدد مع فليكس شهريا
هات اخرك عالنت رقم1
Vodafone Plus
للاشتراك كلم #2*00*"
571153,"ليك 18 وحدة تكلم بيهم ارقام فودافون وتدخل على النت لآخر اليوم ببلاش
لهديتك كلم #10* أو ادخل على http://vf.eg/Team010 
علشان 1 من اللى فى فريقك كلمك الاسبوع اللى فات 18 دقيقة!
زود حبايبك فى فريقك من #2*10* علشان يجيلك هدية اكبر الجمعة اللي جاية!
#الجمعة_مع_فريق010"
571155,"أدخل الكود التالي 193835 لتأكيد الأشتراك اليومى في Games Online من GoooGame بقيمة 2 ج.م."
571157,"أدخل الكود التالي 193835 لتأكيد الأشتراك اليومى في Games Online من GoooGame بقيمة 2 ج.م."
571159,"أدخل الكود التالي 193835 لتأكيد الأشتراك اليومى في Games Online من GoooGame بقيمة 2 ج.م."
571161,"الإشاعات كتيروسلامتك تهمنا هيجيلك على خدمة صحتي من فودافون ادق واحدث معلومات واخبارمن متخصصین عن الصحةوبالاخص فيروس كورونا!ابعت9949 ل9999 مجاناواستمتع مع اول اشتراك ب3أيام ببلاش بعد كده30قرش فقط يوميا"
571163,"ليك 300 فليكس لنهاية الباقة ببلاش ومن الباقة الجاية ليك 1400 فليكس ب35 جنيه 
اطلب
*365*1#
قبل نهاية الباقة"
571165,"30ضعف الشحنة حصريا لما تشحن من محفظة فودافون كاش. للإشتراك ببلاش زور أقرب فرع  ابتداء من 9 ص حتى 4:30 م من الاحد الى الخميس"
571167,"#خليك_فى_البيت
كلم#1* وابعت رسالة توعية مجانا لحبايبك
و فودافون هتتبرع ب1 جنيه لدعم جهود وزارة الصحة على كل واحد توصله الرسالة"
571169,"#خليك_فى_البيت
كلم#1* وابعت رسالة توعية مجانا لحبايبك
و فودافون هتتبرع ب1 جنيه لدعم جهود وزارة الصحة على كل واحد توصله الرسالة"
571171,"بنفكرك انك كسبت 10 أضعاف الشحنه يعنى 1430 وحده تستخدمهم دقائق ورسائل لفودافون و ميجابايتس لمده 24 ساعة وكمان 3 كادبورى! اطلب #6* ب1ج قبل 01-04 و استمتع بهديتك 
#خليك_في_البيت_واحنا_نقربلك_البعيد"
571173,"معاك1452  فليكس حتي Apr 25 2020."
571175,"معاك1480  فليكس حتي Apr 25 2020."
571177,"مكالمتك من الباقة و لسه معاك 1100 فليكس حتي Apr 25 2020. رصيدك 00 ج.
الرسالة ديه هدية عشان رصيدك خلص لو عايز تتابع استخدامك اطلب#60* ببلاش"
571179,"معاك1490  فليكس حتي Apr 25 2020."
571181,"9500سوبرميجا ب65جنيه مع باقةSuperPassالجديدة هتستخدم الميجا السوشيال ب1 سوبرميجا وباقى المواقع ب2 سوبرميجا كلم#2265*وهاتلك باقة فاهماك!"
571183,"بنفكرك انك كسبت 10 جنيه فلوس من فودافون كاش تستخدمها في شحن رصيدك. كلم #105* قبل 31-03-2020 واستمتع بهديتك. للمزيد كلم 7000 ببلاش #كيّش_بدوسة"
571185,"بنفكرك انك كسبت 10 أضعاف الشحنه يعنى 210 وحده تستخدمهم دقائق ورسائل لفودافون و ميجابايتس لمده 24 ساعة وكمان 1 كادبورى! اطلب #6* ب10ق قبل 30-03 و استمتع بهديتك 
#خليك_في_البيت_واحنا_نقربلك_البعيد"
571187,"تم تفعيل عرض باقة النت SuperPass 200 جنيه الشهرية. الأن تستمتع ب36000 سوبر ميجا ب100 جنيه كل شهر لمدة 2 شهر . لمتابعة استهلاكك زور http://vf.eg/internet"
571189,"سلفني شكرا هتحولك 32ج اطلب #3* بجنيه للمرة. أو أشحن وممكن تكسب كادبورى!"
571191,"مبروك كسبت 10 أضعاف الشحنه يعنى 1430 وحده تستخدمهم دقائق و رسائل لفودافون و ميجابايتس لمدة 24 ساعة وكمان 3 كادبورى! اطلب #6* ب1ج قبل 01-04 و استمتع بهديتك 
#خليك_في_البيت_واحنا_نقربلك_البعيد"
571193,"ليس لديك عروض اليوم"
571195,"تم شحن 100ج و رصيدك 100.77ج. مع عرض فودافون و كادبوري اشحن وممكن تكسب كادبوري"
571197,"تم الإشتراك في عرض النت ولكن رصيدك الحالي لا يكفي لتفعيل العرض, سيتم التفعيل تلقائيا بعد الشحن خلال 30 يوم و ستصلك رسالة تأكيد بتفعيل العرض خلال 30 دقيقه من الشحن."
571199,"اقوى خصومات النت مع باقةSuperPass، 
36000 سوبر ميجا بـ100جنيه بس بدل 200 لمدة شهرين 
الميجا سوشيال او ستريمنج  ب1 سوبرميجا و باقى المواقع ب2 سوبرميجا!كلّم 
*211# 
الآن للتفعيل.العرض سارى الى 03/04"
571201,"اقوى خصومات النت مع باقةSuperPass، 
36000 سوبر ميجا بـ100جنيه بس بدل 200 لمدة شهرين 
الميجا سوشيال او ستريمنج  ب1 سوبرميجا و باقى المواقع ب2 سوبرميجا!كلّم 
*211# 
الآن للتفعيل.العرض سارى الى 03/04"
571203,"مع نظام ريّح بالك كله ب14 قرش، ڤودافون وحدت لك الأسعار كلها و بدون أي شروط يعني تتكلم بأرخص سعر دقيقة 14قرش لأي حد في مصر، تبعت رسايل ب14قرش، سعر الميجابايت ب14قرش، و كمان تكلفة خدمات تانية كتير. الكول تون و منع المعاكسات ب14قرش في اليوم و تكلفة تحويل الرصيد ب14قرش ثابتة في المرة. للتحويل كلم #880*"
571205,"لم يتم تجديد باقة Super Pass الجديدة 36000 ميجاSuper بـ200ج لعدم وجود رصيد كافي عند الشحن سيتم التجديد تلقائياً خلال20دقيقه.
للمزيد زور http://vf.eg/mi  
او اطلب
2000#*
   . 
اشحن وكلم #6* وممكن تكسب كادبوري!"
571207,"باقي لديك 7199  ميجاSuper فى باقة Super Pass الجديدة. 
بعد انتهاء باقة Super Pass هتكمل بـ1جنيه لكل 15 ميجا.
معاد تجديد باقة Super Pass الجديدة هو يوم Mar 29 2020
لمزيد من الباقات والتحكم فى المحاسبة زور http://vf.eg/mi  
أو اطلب
*2000#"
571209,"مبروك كسبت 10جنيه علي محفظة فودافون كاش تستخدمهم في شحن رصيدك. كلم#105* قبل 31-03-2020 للاستمتاع بالهدية. للخروج من العرض اطلب #0*105*. عشان تعرف أكتر كلم 7000 ببلاش  #كّيش_بدوسة"
571211,"عميلنا العزيز تم خصم 51 قرش ضريبة الدمغة"
571213,"استهلكت 100بالمئة من باقة سوشيال  اليومية بلا حدود. انت الان تستمتع بالنت علي سرعة اقل
لتجديد الباقة أطلب
*2000*21# 
للإشتراك في باقة سوشيال الإسبوعية  أطلب
*2000*27# 
لإلغاء الباقة إطلب
*2000*021#"
571215,"أكواد اشتراك الباقات الشهرية
باقة 5ج 150ميجا
*2000*5#
باقة 10ج 400ميجا
*2000*10#
باقة 25ج 1.25جيجا
*2000*25#
باقة 40ج 2.25جيجا
*2000*40#
باقة 60ج 3.5جيجا
*2000*60#
باقة 100ج 7جيجا
*2000*100#
باقة 150ج 12جيجا
*2000*150#
باقة 250ج 20جيجا
*2000*250#

أكواد اشتراك الباقة الإضافية المتجددة
باقة 5ج 150ميجا
*2000*15#
باقة 20ج 1جيجا
*2000*120#
باقة سوشيال الشهرية 5ج 500 ميجا
*2000*230#
باقة بلا حدود بسرعه اقل 10ج
*2000*110#

أكواد اشتراك الباقة الإضافية الغير متجددة

باقة 5ج 150ميجا
*2000*105# 
باقة 20ج 1جيجا
*2000*1020#
باقة سوشيال الشهرية 5ج 500 ميجا
*2000*2300#
باقة بلا حدود  10ج سرعه اقل 
*2000*1010#

أكواد إشتراك باقات السوشيال
سوشيال اليومية بلا حدود 1ج 25ميجا
*2000*21#
سوشيال الاسبوعية بلا حدود 3.5ج 100ميجا
*2000*27#

أكواد إشتراك باقات الوقت
ساعة ب75قرش
*2000*01#
3 ساعات ب1.5ج
*2000*03#
6 ساعات ب2.5ج
*2000*06#

أكواد اشتراك  باقات الفيديو
فيديو يوميه 2 ج 120 ميجا
*2000*31#
فيديو اسبوعيه 6 ج 400  ميجا
*2000*37#
فيديو شهريه 10 ج 1 جيجا
*2000*3300#
فيديو شهريه 10 ج متجدده 1 جيجا
*2000*330"
571217,"سلفني شكرا هتحولك 32ج اطلب #3* بجنيه للمرة. أو أشحن وممكن تكسب كادبورى!"
571219,"تم الإشتراك بنجاح في باقة سوشيال اليومية بلا حدود بـ1ج.  تم اضافة 25ميجا على فيس بوك و واتس أب وتويتر و إنستجرام  بعد انتهاء الباقه ستقل السرعة الي 32kbps.تنتهي الساعة 12ص.  لمزيد من الباقات كلم#2000* أو زور http://vf.eg/MI"
571221,"ليس لديك عروض اليوم"
571223,"دلوقتي تقدر تتابع عروض الموبايل انترنت وتعرف استخدامك من خلال http://vf.eg/offers او نزل تطبيق انا فودافون من اللينك دة http://vf.eg/anavodafone"
571225,"دلوقتي تقدر تتابع عروض الموبايل انترنت وتعرف استخدامك من خلال http://vf.eg/offers او نزل تطبيق انا فودافون من اللينك دة http://vf.eg/anavodafone"
571227,"يرجى التأكد من وجود رصيد كافى قبل منتصف الليل لتجديد
باقة Super Pass الجديدة 36000 ميجاSuper بـ200ج
 وترحيل الميجابايتس المتبقية للشهر القادم
عبر زيارة http://vf.eg/mi
 نظام محاسبتك بعد انتهاء الباقة Super Pass الجديدة على حسب نظام خطك. 
اشحن وكلم #6* وممكن تكسب كادبوري!"
571229,"مع 365 الكلام ملوش نهاية، استمتع بـ60دقيقة لأرقام فودافون ب30 فليكس لمدة ثلاثة ايام. للاشتراك اطلب
*365*5# 
قبل نهاية 27/03"
571231,"ليك 300 فليكس لنهاية الباقة ببلاش ومن الباقة الجاية ليك 1400 فليكس ب35 جنيه 
اطلب
*365*4#
قبل نهاية الباقة"
571233,"سلفني شكرا هتحولك 12ج اطلب #3* بجنيه للمرة. أو أشحن وممكن تكسب كادبورى!"
571235,"تم تحويل 1.0جنيه لرقم 201016233793 ، رصيدك الحالى3.32 جنيه"
571237,"تم تحويل 1.0جنيه من رقم 201017557961 ، رصيدك الحالي 15.71 جنيه"
571239,"لا يوجد رصيد كافي. اشحن بقيمة الباقة خلال 30 يوم وسيتم التحويل تلقائيا"
571241,"لا يوجد رصيد كافي. اشحن بقيمة الباقة خلال 30 يوم وسيتم التحويل تلقائيا"
